source_file,line,section,address,size,virtual_address,flags,name,is_placeholder
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12531,.text,0x802220b4,0x00000004,0x802220b4,0,zz_02220b4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12532,.text,0x802220b8,0x00000004,0x802220b8,0,zz_02220b8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12533,.text,0x802220bc,0x00000050,0x802220bc,0,zz_02220bc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12534,.text,0x8022210c,0x00000008,0x8022210c,0,zz_022210c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12535,.text,0x80222114,0x00000034,0x80222114,0,zz_0222114_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12536,.text,0x80222148,0x00000004,0x80222148,0,zz_0222148_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12537,.text,0x8022214c,0x00000050,0x8022214c,0,zz_022214c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12538,.text,0x8022219c,0x00000008,0x8022219c,0,zz_022219c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12539,.text,0x802221a4,0x00000020,0x802221a4,0,zz_02221a4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12540,.text,0x802221c4,0x00000004,0x802221c4,0,zz_02221c4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12541,.text,0x802221c8,0x00000008,0x802221c8,0,zz_02221c8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12542,.text,0x802221d0,0x00000008,0x802221d0,0,zz_02221d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12543,.text,0x802221d8,0x00000004,0x802221d8,0,zz_02221d8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12544,.text,0x802221dc,0x00000078,0x802221dc,0,zz_02221dc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12545,.text,0x80222254,0x00000004,0x80222254,0,zz_0222254_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12546,.text,0x80222258,0x00000024,0x80222258,0,zz_0222258_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12547,.text,0x8022227c,0x00000008,0x8022227c,0,zz_022227c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12548,.text,0x80222284,0x000000e8,0x80222284,0,zz_0222284_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12549,.text,0x8022236c,0x0000002c,0x8022236c,0,zz_022236c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12550,.text,0x80222398,0x00000008,0x80222398,0,zz_0222398_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12551,.text,0x802223a0,0x00000004,0x802223a0,0,zz_02223a0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12552,.text,0x802223a4,0x00000004,0x802223a4,0,zz_02223a4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12553,.text,0x802223a8,0x00000050,0x802223a8,0,zz_02223a8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12554,.text,0x802223f8,0x00000008,0x802223f8,0,zz_02223f8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12555,.text,0x80222400,0x00000034,0x80222400,0,zz_0222400_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12556,.text,0x80222434,0x00000004,0x80222434,0,zz_0222434_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12557,.text,0x80222438,0x00000050,0x80222438,0,zz_0222438_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12558,.text,0x80222488,0x00000008,0x80222488,0,zz_0222488_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12559,.text,0x80222490,0x00000020,0x80222490,0,zz_0222490_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12560,.text,0x802224b0,0x00000004,0x802224b0,0,zz_02224b0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12561,.text,0x802224b4,0x00000114,0x802224b4,0,zz_02224b4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12562,.text,0x802225c8,0x00000008,0x802225c8,0,zz_02225c8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12563,.text,0x802225d0,0x00000004,0x802225d0,0,zz_02225d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12564,.text,0x802225d4,0x00000070,0x802225d4,0,zz_02225d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12565,.text,0x80222644,0x00000004,0x80222644,0,zz_0222644_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12566,.text,0x80222648,0x00000024,0x80222648,0,zz_0222648_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12567,.text,0x8022266c,0x00000008,0x8022266c,0,zz_022266c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12568,.text,0x80222674,0x000000e8,0x80222674,0,zz_0222674_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12569,.text,0x8022275c,0x0000002c,0x8022275c,0,zz_022275c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12570,.text,0x80222788,0x00000008,0x80222788,0,zz_0222788_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12571,.text,0x80222790,0x00000004,0x80222790,0,zz_0222790_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12572,.text,0x80222794,0x00000004,0x80222794,0,zz_0222794_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12573,.text,0x80222798,0x00000050,0x80222798,0,zz_0222798_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12574,.text,0x802227e8,0x00000008,0x802227e8,0,zz_02227e8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12575,.text,0x802227f0,0x00000034,0x802227f0,0,zz_02227f0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12576,.text,0x80222824,0x00000004,0x80222824,0,zz_0222824_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12577,.text,0x80222828,0x00000050,0x80222828,0,zz_0222828_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12578,.text,0x80222878,0x00000008,0x80222878,0,zz_0222878_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12579,.text,0x80222880,0x00000020,0x80222880,0,zz_0222880_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12580,.text,0x802228a0,0x00000004,0x802228a0,0,zz_02228a0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12581,.text,0x802228a4,0x00000008,0x802228a4,0,zz_02228a4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12582,.text,0x802228ac,0x00000008,0x802228ac,0,zz_02228ac_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12583,.text,0x802228b4,0x00000004,0x802228b4,0,zz_02228b4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12584,.text,0x802228b8,0x00000070,0x802228b8,0,zz_02228b8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12585,.text,0x80222928,0x00000004,0x80222928,0,zz_0222928_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12586,.text,0x8022292c,0x00000024,0x8022292c,0,zz_022292c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12587,.text,0x80222950,0x00000008,0x80222950,0,zz_0222950_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12588,.text,0x80222958,0x000000e8,0x80222958,0,zz_0222958_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12589,.text,0x80222a40,0x0000002c,0x80222a40,0,zz_0222a40_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12590,.text,0x80222a6c,0x00000008,0x80222a6c,0,zz_0222a6c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12591,.text,0x80222a74,0x00000004,0x80222a74,0,zz_0222a74_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12592,.text,0x80222a78,0x00000004,0x80222a78,0,zz_0222a78_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12593,.text,0x80222a7c,0x00000050,0x80222a7c,0,zz_0222a7c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12594,.text,0x80222acc,0x00000008,0x80222acc,0,zz_0222acc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12595,.text,0x80222ad4,0x00000034,0x80222ad4,0,zz_0222ad4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12596,.text,0x80222b08,0x00000004,0x80222b08,0,zz_0222b08_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12597,.text,0x80222b0c,0x00000050,0x80222b0c,0,zz_0222b0c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12598,.text,0x80222b5c,0x00000008,0x80222b5c,0,zz_0222b5c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12599,.text,0x80222b64,0x00000020,0x80222b64,0,zz_0222b64_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12600,.text,0x80222b84,0x00000004,0x80222b84,0,zz_0222b84_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12601,.text,0x80222b88,0x00000008,0x80222b88,0,zz_0222b88_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12602,.text,0x80222b90,0x00000008,0x80222b90,0,zz_0222b90_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12603,.text,0x80222b98,0x00000004,0x80222b98,0,zz_0222b98_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12604,.text,0x80222b9c,0x00000070,0x80222b9c,0,zz_0222b9c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12605,.text,0x80222c0c,0x00000004,0x80222c0c,0,zz_0222c0c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12606,.text,0x80222c10,0x00000024,0x80222c10,0,zz_0222c10_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12607,.text,0x80222c34,0x00000008,0x80222c34,0,zz_0222c34_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12608,.text,0x80222c3c,0x000000e8,0x80222c3c,0,zz_0222c3c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12609,.text,0x80222d24,0x0000002c,0x80222d24,0,zz_0222d24_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12610,.text,0x80222d50,0x00000008,0x80222d50,0,zz_0222d50_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12611,.text,0x80222d58,0x00000004,0x80222d58,0,zz_0222d58_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12612,.text,0x80222d5c,0x00000004,0x80222d5c,0,zz_0222d5c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12613,.text,0x80222d60,0x00000050,0x80222d60,0,zz_0222d60_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12614,.text,0x80222db0,0x00000008,0x80222db0,0,zz_0222db0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12615,.text,0x80222db8,0x00000034,0x80222db8,0,zz_0222db8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12616,.text,0x80222dec,0x00000004,0x80222dec,0,zz_0222dec_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12617,.text,0x80222df0,0x00000050,0x80222df0,0,zz_0222df0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12618,.text,0x80222e40,0x00000008,0x80222e40,0,zz_0222e40_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12619,.text,0x80222e48,0x00000020,0x80222e48,0,zz_0222e48_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12620,.text,0x80222e68,0x00000004,0x80222e68,0,zz_0222e68_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12621,.text,0x80222e6c,0x00000008,0x80222e6c,0,zz_0222e6c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12622,.text,0x80222e74,0x00000008,0x80222e74,0,zz_0222e74_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12623,.text,0x80222e7c,0x00000004,0x80222e7c,0,zz_0222e7c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12624,.text,0x80222e80,0x00000070,0x80222e80,0,zz_0222e80_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12625,.text,0x80222ef0,0x00000004,0x80222ef0,0,zz_0222ef0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12626,.text,0x80222ef4,0x00000024,0x80222ef4,0,zz_0222ef4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12627,.text,0x80222f18,0x00000008,0x80222f18,0,zz_0222f18_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12628,.text,0x80222f20,0x000000e8,0x80222f20,0,zz_0222f20_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12629,.text,0x80223008,0x0000002c,0x80223008,0,zz_0223008_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12630,.text,0x80223034,0x00000008,0x80223034,0,zz_0223034_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12631,.text,0x8022303c,0x00000004,0x8022303c,0,zz_022303c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12632,.text,0x80223040,0x00000004,0x80223040,0,zz_0223040_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12633,.text,0x80223044,0x00000050,0x80223044,0,zz_0223044_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12634,.text,0x80223094,0x00000008,0x80223094,0,zz_0223094_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12635,.text,0x8022309c,0x00000034,0x8022309c,0,zz_022309c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12636,.text,0x802230d0,0x00000004,0x802230d0,0,zz_02230d0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12637,.text,0x802230d4,0x00000050,0x802230d4,0,zz_02230d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12638,.text,0x80223124,0x00000008,0x80223124,0,zz_0223124_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12639,.text,0x8022312c,0x00000020,0x8022312c,0,zz_022312c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12640,.text,0x8022314c,0x00000004,0x8022314c,0,zz_022314c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12641,.text,0x80223150,0x00000008,0x80223150,0,zz_0223150_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12642,.text,0x80223158,0x00000008,0x80223158,0,zz_0223158_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12643,.text,0x80223160,0x00000004,0x80223160,0,zz_0223160_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12644,.text,0x80223164,0x00000078,0x80223164,0,zz_0223164_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12645,.text,0x802231dc,0x00000004,0x802231dc,0,zz_02231dc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12646,.text,0x802231e0,0x00000024,0x802231e0,0,zz_02231e0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12647,.text,0x80223204,0x00000008,0x80223204,0,zz_0223204_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12648,.text,0x8022320c,0x000000e8,0x8022320c,0,zz_022320c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12649,.text,0x802232f4,0x0000002c,0x802232f4,0,zz_02232f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12650,.text,0x80223320,0x00000008,0x80223320,0,zz_0223320_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12651,.text,0x80223328,0x00000004,0x80223328,0,zz_0223328_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12652,.text,0x8022332c,0x00000004,0x8022332c,0,zz_022332c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12653,.text,0x80223330,0x00000050,0x80223330,0,zz_0223330_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12654,.text,0x80223380,0x00000008,0x80223380,0,zz_0223380_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12655,.text,0x80223388,0x000000f0,0x80223388,0,zz_0223388_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12656,.text,0x80223478,0x00000004,0x80223478,0,zz_0223478_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12657,.text,0x8022347c,0x00000050,0x8022347c,0,zz_022347c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12658,.text,0x802234cc,0x00000008,0x802234cc,0,zz_02234cc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12659,.text,0x802234d4,0x00000020,0x802234d4,0,zz_02234d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12660,.text,0x802234f4,0x00000004,0x802234f4,0,zz_02234f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12661,.text,0x802234f8,0x00000080,0x802234f8,0,zz_02234f8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12662,.text,0x80223578,0x00000008,0x80223578,0,zz_0223578_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12663,.text,0x80223580,0x00000004,0x80223580,0,zz_0223580_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12664,.text,0x80223584,0x00000070,0x80223584,0,zz_0223584_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12665,.text,0x802235f4,0x00000004,0x802235f4,0,zz_02235f4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12666,.text,0x802235f8,0x00000024,0x802235f8,0,zz_02235f8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12667,.text,0x8022361c,0x00000008,0x8022361c,0,zz_022361c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12668,.text,0x80223624,0x000000e8,0x80223624,0,zz_0223624_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12669,.text,0x8022370c,0x0000002c,0x8022370c,0,zz_022370c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12670,.text,0x80223738,0x00000008,0x80223738,0,zz_0223738_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12671,.text,0x80223740,0x00000004,0x80223740,0,zz_0223740_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12672,.text,0x80223744,0x00000004,0x80223744,0,zz_0223744_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12673,.text,0x80223748,0x00000050,0x80223748,0,zz_0223748_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12674,.text,0x8022376c,0x0000002c,0x8022376c,0,zz_022376c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12675,.text,0x80223798,0x00000008,0x80223798,0,zz_0223798_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12676,.text,0x802237a0,0x00000034,0x802237a0,0,zz_02237a0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12677,.text,0x802237d4,0x00000004,0x802237d4,0,zz_02237d4_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12678,.text,0x802237d8,0x00000050,0x802237d8,0,zz_02237d8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12679,.text,0x80223828,0x00000008,0x80223828,0,zz_0223828_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12680,.text,0x80223830,0x00000020,0x80223830,0,zz_0223830_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12681,.text,0x80223850,0x00000004,0x80223850,0,zz_0223850_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12682,.text,0x80223854,0x00000008,0x80223854,0,zz_0223854_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12683,.text,0x8022385c,0x00000008,0x8022385c,0,zz_022385c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12684,.text,0x80223864,0x00000004,0x80223864,0,zz_0223864_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12685,.text,0x80223868,0x00000070,0x80223868,0,zz_0223868_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12686,.text,0x802238d8,0x00000004,0x802238d8,0,zz_02238d8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12687,.text,0x802238dc,0x00000024,0x802238dc,0,zz_02238dc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12688,.text,0x80223900,0x00000008,0x80223900,0,zz_0223900_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12689,.text,0x80223908,0x000000e8,0x80223908,0,zz_0223908_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12690,.text,0x802239f0,0x0000002c,0x802239f0,0,zz_02239f0_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12691,.text,0x80223a1c,0x00000008,0x80223a1c,0,zz_0223a1c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12692,.text,0x80223a24,0x00000004,0x80223a24,0,zz_0223a24_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12693,.text,0x80223a28,0x00000004,0x80223a28,0,zz_0223a28_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12694,.text,0x80223a2c,0x00000050,0x80223a2c,0,zz_0223a2c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12695,.text,0x80223a7c,0x00000008,0x80223a7c,0,zz_0223a7c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12696,.text,0x80223a84,0x00000034,0x80223a84,0,zz_0223a84_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12697,.text,0x80223ab8,0x00000004,0x80223ab8,0,zz_0223ab8_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12698,.text,0x80223abc,0x00000050,0x80223abc,0,zz_0223abc_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12699,.text,0x80223b0c,0x00000008,0x80223b0c,0,zz_0223b0c_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12700,.text,0x80223b14,0x00000020,0x80223b14,0,zz_0223b14_,true
decomp-orchestrator/knowledge/sources/code_context/external_mirrors/data/training_mode/GTME01.map,12701,.text,0x80223b34,0x00000004,0x80223b34,0,zz_0223b34_,true
